,Fighter1,Fighter2,outcome,SLPM,SAPM,STRA,STRD,TD,TDA,TDD,SUBA
2560,Sean Spencer,Rafael Natal,0,1.1399998664855957,1.5399999618530273,-0.15000000596046448,0.030000030994415283,-2.4099998474121094,-0.009999990463256836,-0.0899999737739563,-0.5
2561,Simeon Thoresen,David Mitchell,0,2.109999895095825,1.7899999618530273,0.11000001430511475,0.0899999737739563,0.4599999785423279,-0.09999999403953552,0.21000000834465027,-0.2999999523162842
2562,Vitor Belfort,Michael Bisping,1,-2.739999771118164,0.11999988555908203,0.08000001311302185,-0.1499999761581421,-0.029999971389770508,0.17000001668930054,-0.10000002384185791,0.30000001192092896
2563,Daniel Sarafian,CB Dollaway,0,-0.559999942779541,0.6699998378753662,-0.019999980926513672,0.019999980926513672,-3.2199997901916504,-0.4700000286102295,-0.25,-0.30000001192092896
2564,Ben Rothwell,Gabriel Gonzaga,0,0.7700002193450928,0.9800000190734863,-0.03999999165534973,-0.10999998450279236,-1.9600000381469727,-0.029999971389770508,0.029999971389770508,-0.7000000476837158
2565,Khabib Nurmagomedov,Thiago Tavares,1,2.3400001525878906,-0.7599999904632568,0.07999998331069946,0.07999998331069946,1.6100001335144043,0.02000001072883606,0.21999996900558472,-0.8999999761581421
2566,Milton Vieira,Godofredo Pepey,0,-1.1899999380111694,-0.8700001239776611,-0.030000001192092896,0.009999990463256836,2.3000001907348633,0.4599999785423279,-0.22999998927116394,-0.800000011920929
2567,Andrew Craig,Ronny Markes,0,0.2200000286102295,0.5799999237060547,-0.12999996542930603,0.050000011920928955,-2.6000001430511475,-0.030000001192092896,-0.2799999713897705,-0.5
2568,Nik Lentz,Diego Nunes,1,0.49000000953674316,0.43000006675720215,0.04999998211860657,-0.0899999737739563,2.2800002098083496,-0.09000000357627869,-0.20999997854232788,0.6999999284744263
2569,Edson Barboza,Lucas Martins,1,0.7700002193450928,-0.1399998664855957,0.06000000238418579,0.0,0.49000000953674316,0.5,0.04000002145767212,-0.4000000059604645
2571,Ildemar Alcantara,Wagner Prado,1,0.2099999189376831,-0.42999982833862305,-0.02000001072883606,0.0,2.0,0.6800000071525574,0.5900000333786011,0.8999999761581421
2572,CJ Keith,Francisco Trinaldo,0,-2.4200000762939453,-0.6399999856948853,0.050000011920928955,-0.0899999737739563,-1.2200000286102295,-0.4699999988079071,-0.009999990463256836,-0.5
2573,Cain Velasquez,Junior Dos Santos,1,1.5500001907348633,-0.880000114440918,0.09000000357627869,-0.009999990463256836,4.789999961853027,-0.10000002384185791,0.050000011920928955,0.30000001192092896
2574,Jim Miller,Joe Lauzon,1,0.009999990463256836,-2.499999761581421,0.02000001072883606,0.04999995231628418,-0.6799999475479126,-0.04999998211860657,-0.07000002264976501,-0.19999992847442627
2575,Tim Boetsch,Costas Philippou,0,0.75,0.12999987602233887,0.1599999964237213,0.019999980926513672,1.159999966621399,-0.06999999284744263,-0.07999998331069946,0.5
2576,Yushin Okami,Alan Belcher,1,-0.559999942779541,-1.0,-0.02000001072883606,0.030000030994415283,1.6599998474121094,0.20000001788139343,0.28999996185302734,-0.3999999761581421
2577,Chris Leben,Derek Brunson,0,-0.29000020027160645,0.31999993324279785,-0.030000001192092896,0.019999980926513672,-1.7400001287460327,0.09000000357627869,-0.4700000286102295,0.19999998807907104
2578,Eddie Wineland,Brad Pickett,1,0.19000005722045898,-1.2200000286102295,-0.030000001192092896,0.1499999761581421,-2.180000066757202,-0.10999998450279236,0.27000004053115845,-0.30000001192092896
2579,Erik Perez,Byron Bloodworth,1,1.340000033378601,-3.0899999141693115,0.12000000476837158,0.1600000262260437,3.1600000858306885,0.550000011920929,0.6899999976158142,0.20000000298023224
2580,Melvin Guillard,Jamie Varner,0,0.039999961853027344,-0.6999999284744263,0.06000000238418579,0.08000004291534424,-2.190000057220459,0.10000002384185791,-0.050000011920928955,-0.6000000238418579
2581,Michael Johnson,Myles Jury,0,1.5200002193450928,2.5500001907348633,-0.03999999165534973,-0.13999998569488525,-1.8899999856948853,-0.050000011920928955,0.2900000214576721,-0.20000001788139343
2582,Todd Duffee,Philip De Fries,1,3.2799999713897705,-0.3900001049041748,-0.12000000476837158,0.23000001907348633,-3.2899999618530273,-0.41999998688697815,-0.10000002384185791,-0.6000000238418579
2583,Max Holloway,Leonard Garcia,1,3.429999828338623,-0.8899998664855957,0.1900000125169754,0.12999999523162842,-0.02000001072883606,0.5400000214576721,0.4099999964237213,0.0
2584,Chris Cariaso,John Moraga,0,0.7300000190734863,-0.26999998092651367,0.0,0.04000002145767212,0.44999998807907104,0.13999998569488525,0.12999999523162842,-0.19999998807907104
2585,Matt Mitrione,Roy Nelson,0,1.369999885559082,-2.0,0.13999998569488525,0.17999997735023499,-1.1399999856948853,-0.27000001072883606,-0.09999996423721313,0.5999999642372131
2586,Mike Ricci,Colton Smith,0,0.15999996662139893,-0.6599999666213989,-0.09000000357627869,0.13999998569488525,-3.4200000762939453,0.6399999856948853,0.2900000214576721,-1.399999976158142
2587,Pat Barry,Shane del Rosario,1,-1.2100000381469727,0.5699999332427979,-0.08000004291534424,0.04999995231628418,-1.2000000476837158,-0.4000000059604645,0.6000000238418579,-2.200000047683716
2588,Dustin Poirier,Jonathan Brookins,1,2.880000114440918,0.09999990463256836,0.10000002384185791,-0.009999990463256836,-0.10000002384185791,0.23999999463558197,-0.12999999523162842,0.9000000357627869
2589,Mike Pyle,James Head,1,-0.009999990463256836,-0.26999998092651367,-0.030000001192092896,0.11000001430511475,1.3899999856948853,-0.6499999761581421,0.039999961853027344,0.699999988079071
2590,Marcos Vinicius,Johnny Bedford,0,-2.6000003814697266,1.1600000858306885,-0.009999990463256836,-0.1599999964237213,-1.8300000429153442,-0.6200000047683716,-0.3700000047683716,0.5
2591,Rustam Khabilov,Vinc Pichel,1,-1.0,-0.9500000476837158,-0.06999999284744263,0.09999996423721313,-0.07999992370605469,-0.1599999964237213,0.4100000262260437,-0.10000000149011612
2592,TJ Waldburger,Nick Catone,1,-0.08999991416931152,0.07000017166137695,0.06999999284744263,-0.22999998927116394,-0.6800000667572021,0.02000001072883606,-0.429999977350235,4.300000190734863
2593,Hugo Viana,Reuben Duran,1,-0.1400001049041748,0.5900001525878906,-0.11000001430511475,0.06999999284744263,-0.7599999904632568,-0.17000000178813934,0.25,-0.699999988079071
2594,Mike Rio,John Cofer,1,-1.0500000715255737,-0.440000057220459,-0.02000001072883606,-0.09000003337860107,1.3599998950958252,-0.22999998927116394,-0.6399999856948853,1.0
2595,Tim Elliott,Jared Papazian,1,0.08000016212463379,-1.5099999904632568,0.06000000238418579,0.18000000715255737,4.260000228881836,0.6499999761581421,0.0,1.399999976158142
2596,George Sotiropoulos,Ross Pearson,0,-0.9800000190734863,-1.2799999713897705,-0.12999999523162842,0.04000002145767212,1.5299999713897705,-0.06999999284744263,-0.2200000286102295,1.600000023841858
2597,Robert Whittaker,Bradley Scott,1,1.3000001907348633,-0.6599998474121094,-0.009999990463256836,0.04000002145767212,0.050000011920928955,0.41999998688697815,0.20999997854232788,-0.699999988079071
2598,Norman Parke,Colin Fletcher,1,-0.039999961853027344,-0.08999991416931152,0.009999990463256836,0.019999980926513672,1.9800000190734863,0.25999999046325684,0.4999999701976776,0.0
2599,Hector Lombard,Rousimar Palhares,1,1.2699999809265137,1.2799999713897705,-0.06000000238418579,-0.06000000238418579,-2.070000171661377,0.030000001192092896,0.8199999928474426,-3.5999999046325684
2600,Yaotzin Meza,Chad Mendes,0,-1.3300000429153442,-0.5200001001358032,-0.08000001311302185,-0.04000002145767212,-3.0199999809265137,-0.3400000333786011,-0.8199999928474426,1.0999999046325684
2602,Seth Baczynski,Mike Pierce,0,0.46000003814697266,0.7800002098083496,-0.10999998450279236,-0.11000001430511475,-2.190000057220459,-0.25999999046325684,-0.22999998927116394,0.6000000238418579
2603,Manuel Rodriguez,Benny Alloway,0,-0.4699999690055847,1.3300000429153442,-0.1599999964237213,-0.20999997854232788,8.470000267028809,0.25,-0.25999999046325684,0.0
2604,Brendan Loughnane,Mike Wilkinson,0,2.6500000953674316,-0.10000014305114746,0.25,0.3100000321865082,-0.9200000166893005,-0.14000000059604645,0.36000001430511475,-0.8999999761581421
2605,Cody Donovan,Nick Penner,1,4.360000133514404,0.8400001525878906,0.28999996185302734,0.06999999284744263,1.6699999570846558,0.2800000011920929,-0.4000000059604645,1.7000000476837158
2606,Nate Diaz,Benson Henderson,0,1.7099997997283936,1.9000000953674316,-0.009999990463256836,-0.0899999737739563,-1.2300001382827759,-0.1499999761581421,-0.18000000715255737,0.5999999642372131
2607,Mauricio Rua,Alexander Gustafsson,0,-0.42999982833862305,-0.820000171661377,0.10999998450279236,0.04000002145767212,0.4100000858306885,0.07999998331069946,-0.40000003576278687,0.3999999761581421
2608,BJ Penn,Rory MacDonald,0,-1.0399999618530273,0.31999993324279785,0.07000002264976501,-0.06000000238418579,-0.5299999713897705,0.08000001311302185,-0.12999999523162842,0.09999999403953552
2609,Mike Swick,Matt Brown,0,-1.4200000762939453,-0.35000014305114746,-0.15999996662139893,-0.019999980926513672,-0.5100001096725464,0.03999999165534973,-0.019999980926513672,-1.0
2610,Jeremy Stephens,Yves Edwards,0,0.1699998378753662,0.37000012397766113,-0.019999980926513672,-0.06000000238418579,0.4099999666213989,-0.16999995708465576,-0.050000011920928955,-0.29999998211860657
2611,Mike Easton,Raphael Assuncao,0,0.12999987602233887,2.0500001907348633,-0.030000001192092896,-0.0899999737739563,-0.6499999761581421,-0.14000001549720764,-0.12999999523162842,-0.30000001192092896
2612,Joe Proctor,Ramsey Nijem,0,0.3400001525878906,2.309999942779541,-0.07999998331069946,-0.030000030994415283,-5.320000171661377,-0.6200000047683716,0.1499999761581421,0.6999999284744263
2613,Henry Martinez,Daron Cruickshank,0,-0.09000015258789062,1.0300002098083496,-0.12999999523162842,0.030000030994415283,-2.0399999618530273,-0.4099999964237213,0.19999998807907104,-0.20000000298023224
2614,Marcus LeVesseur,Abel Trujillo,0,-0.10000014305114746,1.3900001049041748,0.22999998927116394,-0.21999996900558472,1.7100000381469727,-0.0899999737739563,0.429999977350235,0.20000001788139343
2615,Nam Phan,Dennis Siver,0,0.6500000953674316,3.880000114440918,0.050000011920928955,-0.06000000238418579,-0.6899999976158142,-0.13999998569488525,-0.04999995231628418,-0.10000000894069672
2616,Scott Jorgensen,John Albert,1,0.31999993324279785,0.5900001525878906,-0.09000000357627869,0.29999998211860657,2.609999895095825,0.44999998807907104,0.0899999737739563,-5.400000095367432
2617,Georges St-Pierre,Carlos Condit,1,0.16000008583068848,-0.9599999189376831,0.13999998569488525,0.15000003576278687,3.569999933242798,0.1899999976158142,0.4599999785423279,0.0
2618,Martin Kampmann,Johny Hendricks,0,-0.26999998092651367,-0.7100000381469727,-0.030000001192092896,0.09000003337860107,-1.96999990940094,-0.050000011920928955,0.1499999761581421,1.7000000476837158
2619,Francis Carmont,Tom Lawlor,1,-0.2799999713897705,-0.7700001001358032,0.0,-0.010000050067901611,-0.6700000762939453,0.04000002145767212,0.1600000262260437,-0.7999999523162842
2620,Mark Bocek,Rafael Dos Anjos,0,-1.3700001239776611,-0.8600001335144043,-0.009999990463256836,-0.039999961853027344,1.5400002002716064,-0.03999999165534973,-0.32999998331069946,0.5999999642372131
2621,Mark Hominick,Pablo Garza,0,0.7100000381469727,1.4799997806549072,-0.02000001072883606,0.1899999976158142,-0.6899999976158142,0.4100000262260437,0.559999942779541,-0.3999999761581421
2622,Patrick Cote,Alessio Sakara,1,-1.1500000953674316,0.4100000858306885,0.009999990463256836,-0.10999998450279236,-1.5,-0.5799999833106995,-0.1899999976158142,0.20000000298023224
2623,Cyrille Diabate,Chad Griggs,1,1.3899998664855957,-0.440000057220459,0.20999997854232788,0.14000001549720764,-0.3400000333786011,0.16999995708465576,0.1199999749660492,0.20000000298023224
2624,John Makdessi,Sam Stout,1,1.0,-0.3299999237060547,0.2199999988079071,0.13999998569488525,-0.6299999952316284,-0.3799999952316284,0.10000002384185791,-0.10000000149011612
2625,Rodrigo Damm,Antonio Carvalho,0,0.4700000286102295,1.9900002479553223,0.07000002264976501,-0.06999999284744263,0.4399999976158142,0.1599999964237213,-0.19999998807907104,0.30000001192092896
2626,Matthew Riddle,John Maguire,1,1.600000023841858,0.2999999523162842,0.009999990463256836,-0.10999995470046997,0.7100000381469727,0.03999999165534973,0.12000000476837158,-0.6000000238418579
2627,Azamat Gashimov,Ivan Menjivar,0,-1.5399999618530273,1.9900000095367432,-0.1600000113248825,-0.12000000476837158,1.130000114440918,-0.030000001192092896,-0.3799999952316284,-1.0
2628,Darren Elkins,Steven Siler,1,0.07999992370605469,-0.26999998092651367,-0.03999999165534973,0.0,2.1700000762939453,0.14000000059604645,0.050000011920928955,-0.20000004768371582
2629,Rich Franklin,Cung Le,0,-0.26000022888183594,-0.9100000858306885,-0.03999999165534973,-0.04000002145767212,-0.060000061988830566,-0.04999995231628418,-0.25,0.3999999761581421
2631,Dong Hyun Kim 170,Paulo Thiago,1,0.4099998474121094,-0.10000002384185791,0.10000002384185791,-0.050000011920928955,1.5100001096725464,0.12000000476837158,0.07999998331069946,-0.6000000238418579
2632,Takanori Gomi,Mac Danzig,1,0.4199998378753662,0.07999992370605469,-0.06999999284744263,0.030000030994415283,0.029999971389770508,0.2799999713897705,0.16999998688697815,0.19999998807907104
2633,Jon Tuck,Tiequan Zhang,1,1.9000000953674316,1.559999942779541,0.029999971389770508,0.10000002384185791,-1.4700000286102295,-0.20999997854232788,-0.19999998807907104,-2.4000000953674316
2634,Takeya Mizugaki,Jeff Hougland,1,1.5099998712539673,-0.19000005722045898,-0.10999998450279236,0.09999999403953552,0.6000000238418579,0.38999998569488525,0.699999988079071,-1.0
2635,Motonobu Tezuka,Alex Caceres,0,-2.989999771118164,0.019999980926513672,-0.25999999046325684,-0.12000000476837158,0.9300000071525574,-0.6399999856948853,-0.5899999737739563,-0.30000001192092896
2636,Yasuhiro Urushitani,John Lineker,0,-1.749999761581421,0.7599999904632568,-0.010000020265579224,0.0899999737739563,-0.5199999809265137,-0.6000000238418579,0.11000001430511475,-0.6000000238418579
2637,Tom DeBlass,Riki Fukuda,0,-2.739999771118164,0.7199997901916504,-0.08000001311302185,-0.26999998092651367,-1.1700000762939453,0.06999999284744263,-0.41999998688697815,0.5
2638,Stephan Bonnar,Anderson Silva,0,-0.3399999141693115,1.1399999856948853,-0.25,-0.10000002384185791,0.7700000405311584,-0.3699999749660492,-0.0899999737739563,0.10000002384185791
2639,Minotauro Nogueira,Dave Herman,1,-3.0299999713897705,-1.3799998760223389,-0.18000003695487976,0.07000002264976501,-0.19000005722045898,-0.7100000381469727,-0.21999996900558472,2.4000000953674316
2640,Glover Teixeira,Fabio Maldonado,1,-1.559999942779541,-0.7000000476837158,-0.1499999761581421,0.04000002145767212,1.9500000476837158,-0.06000000238418579,-0.020000040531158447,0.19999998807907104
2641,Erick Silva,Jon Fitch,0,-0.1099998950958252,2.5299997329711914,-0.02000001072883606,-0.050000011920928955,-2.75,-0.1599999964237213,0.0,0.5999999642372131
2642,Phil Davis,Wagner Prado,1,1.1299998760223389,-1.7299998998641968,-0.06000000238418579,0.2200000286102295,2.990000009536743,0.3799999952316284,0.5,0.6000000238418579
2643,Demian Maia,Rick Story,1,-2.0199999809265137,-0.2200000286102295,0.009999990463256836,0.019999980926513672,-0.029999971389770508,-0.22999998927116394,0.019999980926513672,0.10000002384185791
2644,Sam Sicilia,Rony Jason,0,0.4200000762939453,0.4099998474121094,-0.10999998450279236,0.06000000238418579,0.8600000739097595,0.12999999523162842,0.3399999737739563,0.09999996423721313
2645,Gleison Tibau,Francisco Trinaldo,1,-1.3299999237060547,0.04999995231628418,-0.13999998569488525,0.04000002145767212,2.859999895095825,0.0599999725818634,0.2900000214576721,0.30000001192092896
2646,Joey Gambino,Diego Brandao,0,-0.4700000286102295,-0.8500001430511475,-0.12000000476837158,-0.11000001430511475,-3.2100000381469727,-0.6800000071525574,-0.3800000250339508,0.19999998807907104
2647,Sergio Moraes,Renee Forte,1,0.7300000190734863,1.3900001049041748,0.12999999523162842,-0.009999990463256836,-1.3299999237060547,-0.28999999165534973,0.0899999737739563,0.4000000059604645
2648,Chris Camozzi,Luiz Cane,1,-1.2200000286102295,-2.0399999618530273,0.030000001192092896,-0.04000002145767212,-0.28999999165534973,-0.09000000357627869,-0.4300000071525574,0.19999998807907104
2649,Reza Madadi,Cristiano Marcello,0,-0.04999995231628418,-0.2999999523162842,0.12999999523162842,0.08000004291534424,2.7300000190734863,0.2200000137090683,0.6899999976158142,-0.3999999761581421
2650,Travis Browne,Antonio Silva,0,0.039999961853027344,1.2200000286102295,-0.03999999165534973,-0.08000001311302185,0.39000004529953003,0.39000001549720764,0.0899999737739563,-0.6000000238418579
2651,Jake Ellenberger,Jay Hieron,1,0.7700001001358032,0.8700000047683716,0.06000000238418579,0.0,-1.9800002574920654,-0.1300000250339508,0.19999998807907104,-0.6000000238418579
2652,John Dodson,Jussier Formiga,1,2.0799999237060547,1.1599998474121094,0.03999999165534973,-0.009999990463256836,-1.0700000524520874,-0.06000000238418579,-0.04000002145767212,-0.699999988079071
2653,Josh Neer,Justin Edwards,0,0.6099998950958252,0.3100001811981201,0.04000002145767212,0.06999999284744263,-1.0500000715255737,0.08000001311302185,0.1899999976158142,0.2999999523162842
2654,Danny Castillo,Michael Johnson,0,-1.5600001811981201,-2.070000171661377,0.0599999725818634,0.050000011920928955,2.3400001525878906,-0.12000000476837158,-0.1600000262260437,0.10000000149011612
2655,Aaron Simpson,Mike Pierce,0,0.9800000190734863,0.1700000762939453,0.09999999403953552,-0.06000000238418579,0.7000000476837158,-0.07999998331069946,0.12000000476837158,0.30000001192092896
2656,Marcus LeVesseur,Carlo Prater,1,0.5199999809265137,-0.37000012397766113,0.16999998688697815,0.02000001072883606,3.4600000381469727,0.27000001072883606,0.25999999046325684,-1.100000023841858
2657,Jacob Volkmann,Shane Roller,1,-0.8499999046325684,-0.8700001239776611,0.0,-0.08000004291534424,0.7300000190734863,0.1499999761581421,0.09999999403953552,0.10000002384185791
2658,Diego Nunes,Bart Palaszewski,1,0.04999995231628418,-1.380000114440918,0.11000001430511475,0.009999990463256836,0.5299999713897705,0.12999999523162842,0.12000000476837158,0.10000002384185791
2659,Darren Uyenoyama,Phil Harris,1,-0.9999998807907104,-0.9500000476837158,0.12999999523162842,-0.019999980926513672,-0.3400000333786011,0.12000001966953278,-0.2500000298023224,0.699999988079071
2660,Stipe Miocic,Stefan Struve,0,1.510000228881836,-1.070000171661377,0.04999998211860657,0.14000001549720764,1.78000009059906,-0.12000000476837158,0.1600000262260437,-2.0
2661,Dan Hardy,Amir Sadollah,1,-2.25,-0.1099998950958252,-0.11000001430511475,-0.09000003337860107,0.1600000262260437,0.07999998331069946,-0.2500000298023224,0.09999999403953552
2662,Yves Jabouin,Brad Pickett,0,0.039999961853027344,-1.7000000476837158,0.09999999403953552,0.06999999284744263,-0.5299999713897705,0.1600000262260437,0.24000000953674316,-0.30000001192092896
2663,Paul Sass,Matt Wiman,0,-2.9800000190734863,-1.340000033378601,-0.24000000953674316,-0.030000030994415283,-1.880000114440918,-0.2199999988079071,-0.29999998211860657,5.600000381469727
2664,John Hathaway,John Maguire,1,1.9900001287460327,-0.6400001049041748,-0.009999990463256836,-0.029999971389770508,-0.19000005722045898,-0.030000001192092896,-0.16999995708465576,-0.20000004768371582
2665,Duane Ludwig,Che Mills,0,2.5300002098083496,0.1700000762939453,-0.07999998331069946,0.13999998569488525,-0.7499999403953552,-0.4100000262260437,0.009999990463256836,0.10000000149011612
2666,Jimi Manuwa,Kyle Kingsbury,1,0.36999988555908203,-0.06999993324279785,0.12999996542930603,-0.019999980926513672,-2.06000018119812,-0.20000000298023224,0.1899999976158142,0.4000000059604645
2667,Akira Corassani,Andy Ogle,1,1.0099999904632568,2.679999828338623,0.009999990463256836,0.0,-0.7400000691413879,0.02000001072883606,0.2800000309944153,0.0
2668,Brad Tavares,Tom Watson,1,-0.9900002479553223,-1.679999828338623,-0.03999999165534973,0.050000011920928955,0.8899999856948853,0.20000001788139343,0.3399999737739563,0.0
2669,DaMarques Johnson,Gunnar Nelson,0,0.09999990463256836,0.04999995231628418,-0.1899999976158142,0.0,-0.46000003814697266,-0.06999999284744263,-0.5099999904632568,-0.40000003576278687
2670,Robert Peralta,Jason Young,1,0.7899999618530273,-0.23000001907348633,0.06999999284744263,0.029999971389770508,-1.3900001049041748,0.0,0.09999996423721313,0.0
2671,Jon Jones,Vitor Belfort,1,2.8199996948242188,-0.7100000381469727,0.09000000357627869,0.1499999761581421,1.1100001335144043,-0.10000002384185791,0.42000001668930054,0.0
2672,Joseph Benavidez,Demetrious Johnson,0,0.0,0.8600000143051147,-0.2200000286102295,-0.030000030994415283,-2.2799999713897705,-0.28999999165534973,0.010000050067901611,0.09999996423721313
2673,Brian Stann,Michael Bisping,0,-1.0499999523162842,-0.059999942779541016,0.03999999165534973,-0.06000000238418579,-0.9299999475479126,-0.3100000023841858,-0.029999971389770508,0.0
2674,Matt Hamill,Roger Hollett,1,1.8600000143051147,-2.669999837875366,-0.050000011920928955,0.27000001072883606,2.0,0.06000000238418579,0.6100000143051147,0.0
2675,Charles Oliveira,Cub Swanson,0,-1.130000114440918,-0.2200000286102295,0.009999990463256836,-0.11000001430511475,1.6399998664855957,-0.10999998450279236,0.0,2.299999952316284
2676,Vinny Magalhaes,Igor Pokrajac,1,-0.1099998950958252,-0.29000020027160645,-0.20999999344348907,0.2800000011920929,0.6799999475479126,0.15000000596046448,0.15000003576278687,0.6000000238418579
2677,Evan Dunham,TJ Grant,0,1.5099999904632568,0.34999990463256836,-0.15000003576278687,0.050000011920928955,0.21000003814697266,-0.11000001430511475,0.4399999976158142,0.3999999761581421
2678,Sean Pierson,Lance Benoist,1,0.15999984741210938,1.0299999713897705,-0.12000000476837158,0.07999998331069946,-1.1100000143051147,-0.15000000596046448,0.050000011920928955,0.4000000059604645
2679,Jimy Hettes,Marcus Brimage,0,-0.5,-0.1400001049041748,0.2199999988079071,0.009999990463256836,4.639999866485596,-0.5600000023841858,-0.1899999976158142,1.399999976158142
2680,Seth Baczynski,Simeon Thoresen,1,-0.7699999809265137,-0.7099997997283936,-0.12000000476837158,-0.12999999523162842,-0.23000001907348633,-0.24000000953674316,-0.02000001072883606,-0.9000000357627869
2681,Mitch Gagnon,Walel Watson,1,1.0800001621246338,-1.6599998474121094,0.1899999976158142,0.19999998807907104,1.4299999475479126,0.25999999046325684,0.06000000238418579,0.5
2682,Charlie Brenneman,Kyle Noke,0,-1.7100000381469727,-0.5399999618530273,0.06000000238418579,-0.17999997735023499,2.700000047683716,-0.12000003457069397,0.06000000238418579,-0.800000011920929
2683,Benson Henderson,Frankie Edgar,1,-0.6599998474121094,-0.43000006675720215,0.04999998211860657,-0.06999999284744263,-0.06999993324279785,0.1199999749660492,-0.019999980926513672,0.4000000059604645
2684,Melvin Guillard,Donald Cerrone,0,-1.1599998474121094,-2.190000057220459,-0.06999999284744263,0.12000000476837158,0.0,0.2800000011920929,-0.11000001430511475,-1.1999999284744263
2686,Yushin Okami,Buddy Roberts,1,-0.029999971389770508,0.019999980926513672,0.04999998211860657,-0.07999998331069946,2.0999999046325684,0.46000000834465027,0.07999998331069946,-0.19999998807907104
2687,Justin Lawrence,Max Holloway,0,-2.359999895095825,-1.070000171661377,-0.08000001311302185,0.020000040531158447,0.4400000274181366,-0.5199999809265137,-0.09999996423721313,-0.5
2688,Dennis Bermudez,Tommy Hayden,1,2.9600000381469727,1.1500000953674316,0.17999997735023499,0.039999961853027344,0.37999987602233887,0.04999998211860657,0.15999996662139893,1.0
2689,Michael Kuiper,Jared Hamman,1,-1.8700001239776611,-0.3100001811981201,0.12000003457069397,-0.009999990463256836,0.7299998998641968,0.09000000357627869,0.49000000953674316,0.0
2690,Erik Perez,Ken Stone,1,-0.6899998188018799,-0.8100001811981201,-0.09000000357627869,0.18000003695487976,1.9200000762939453,0.2199999988079071,0.0899999737739563,-0.40000003576278687
2691,Chico Camus,Dustin Pague,1,0.9299999475479126,-0.5,-0.1199999749660492,0.22999998927116394,-0.25999999046325684,-0.03999999165534973,0.17000001668930054,-2.1999998092651367
2692,Nik Lentz,Eiji Mitsuoka,1,1.7200000286102295,0.7599999904632568,-0.010000020265579224,0.04000002145767212,1.1600000858306885,-0.010000020265579224,0.23999999463558197,-0.30000007152557373
2693,Mauricio Rua,Brandon Vera,1,0.7200000286102295,-0.23000001907348633,-0.050000011920928955,0.04000002145767212,1.4700000286102295,-0.04999998211860657,-0.13999998569488525,0.699999988079071
2694,Ryan Bader,Lyoto Machida,0,0.23000001907348633,-0.18000006675720215,-0.09999996423721313,0.09999996423721313,2.1599998474121094,-0.20999997854232788,0.050000011920928955,0.0
2695,Jamie Varner,Joe Lauzon,0,0.18000006675720215,-2.8399999141693115,-0.03999999165534973,0.039999961853027344,1.1500000953674316,0.07999998331069946,0.12000000476837158,-1.2999999523162842
2696,DaMarques Johnson,Mike Swick,0,-0.25,1.4600000381469727,0.0,-0.030000030994415283,0.12000000476837158,0.050000011920928955,-0.42000001668930054,0.09999996423721313
2697,Cole Miller,Nam Phan,0,-1.5199999809265137,-2.6700000762939453,-0.03999999165534973,0.0,0.42000001668930054,0.18000000715255737,-0.2200000286102295,1.5999999046325684
2699,Rani Yahya,Josh Grispi,1,0.029999971389770508,-2.240000009536743,-0.030000001192092896,0.0,1.1800000667572021,-0.010000020265579224,0.06000000238418579,-0.10000014305114746
2700,Oli Thompson,Philip De Fries,0,-0.6399999856948853,2.309999942779541,-0.009999990463256836,0.09000000357627869,-3.2899999618530273,-0.41999998688697815,-0.5,-0.10000002384185791
2701,Michihiro Omigawa,Manvel Gamburyan,0,-0.12000012397766113,0.23000001907348633,-0.02000001072883606,0.0899999737739563,-2.069999933242798,0.02000001072883606,-0.19999998807907104,0.800000011920929
2702,John Moraga,Ulysses Gomez,1,-0.10000014305114746,-1.0699999332427979,0.18000000715255737,-0.11000001430511475,0.6600000262260437,0.25,0.4399999976158142,1.0
2703,Renan Barao,Urijah Faber,1,1.0999999046325684,1.2699999809265137,-0.06000000238418579,-0.06999999284744263,-0.20000004768371582,0.12000000476837158,0.32999998331069946,-0.3999999761581421
2704,Tim Boetsch,Hector Lombard,1,-0.07999992370605469,-0.46000003814697266,0.06000000238418579,0.030000030994415283,-0.30000007152557373,-0.12999999523162842,-0.25,0.30000001192092896
2705,Cheick Kongo,Shawn Jordan,1,0.46000003814697266,-2.0199999809265137,0.06000000238418579,0.07000002264976501,0.3299999237060547,0.18000000715255737,-0.24000000953674316,0.10000000149011612
2706,James Head,Brian Ebersole,1,0.43000006675720215,0.9699997901916504,-0.010000020265579224,-0.06999999284744263,-1.290000081062317,0.7699999809265137,0.050000011920928955,0.699999988079071
2708,Court McGee,Nick Ring,0,1.309999942779541,0.08999991416931152,-0.06999999284744263,0.009999990463256836,0.6200000047683716,-0.12000001966953278,0.08000004291534424,0.19999998807907104
2710,Ryan Jimmo,Anthony Perosh,1,0.8499999046325684,-1.0,0.23000001907348633,-0.06999996304512024,-1.5799999237060547,0.06000000238418579,0.5399999618530273,-1.100000023841858
2711,Bryan Caraway,Mitch Gagnon,1,-0.75,1.2999999523162842,-0.1499999761581421,-0.0899999737739563,1.1899999380111694,0.0,0.12999999523162842,-1.0999999046325684
2712,Antonio Carvalho,Daniel Pineda,1,0.039999961853027344,1.1099998950958252,-0.14000001549720764,0.16999998688697815,-1.4600000381469727,-0.25,0.5199999809265137,-2.0
2713,Mitch Clarke,Anton Kuivanen,0,0.07999992370605469,1.6399999856948853,-0.03999999165534973,-0.20000001788139343,-0.5600000619888306,-0.8500000238418579,-0.20999997854232788,0.0
